일자|시간|구분,공급량
2019-01-03 24 G,3688.3219963518904
2019-01-04 01 G,3274.3650316757435
2019-01-04 02 G,2879.538079799152
2019-01-04 03 G,2650.733564847764
2019-01-04 04 G,2665.503727137618
2019-01-04 05 G,2822.6697573969755
2019-01-04 06 G,3121.596759815785
2019-01-04 07 G,3746.5628248554344
2019-01-04 08 G,4378.602666237122
2019-01-04 09 G,4448.702903976838
2019-01-04 10 G,4172.759301732169
2019-01-04 11 G,3913.882038877751
2019-01-04 12 G,3610.624541511703
2019-01-04 13 G,3371.7088643448105
2019-01-04 14 G,3337.202651538597
2019-01-04 15 G,3220.840085556502
2019-01-04 16 G,3197.566837852803
2019-01-04 17 G,3351.325945642142
2019-01-04 18 G,3649.705378493995
2019-01-04 19 G,4019.6334867952896
2019-01-04 20 G,4059.0613704073658
2019-01-04 21 G,3959.774603504921
2019-01-04 22 G,3897.456819985557
2019-01-04 23 G,3788.8078392274265
2019-01-04 24 G,3571.691643525497
2019-01-05 01 G,3220.5474204674515
2019-01-05 02 G,2858.7569329945736
2019-01-05 03 G,2614.8371966354566
2019-01-05 04 G,2614.4429372906893
2019-01-05 05 G,2725.165989227957
2019-01-05 06 G,2887.2797028470472
2019-01-05 07 G,3168.5292877940137
2019-01-05 08 G,3583.4513283305437
2019-01-05 09 G,3897.9568932802918
2019-01-05 10 G,3889.700567915062
2019-01-05 11 G,3666.48319065196
2019-01-05 12 G,3385.2469754362546
2019-01-05 13 G,3160.163502036884
2019-01-05 14 G,3045.3443877958184
2019-01-05 15 G,2933.481595540337
2019-01-05 16 G,2915.6201300222747
2019-01-05 17 G,3050.2036345237307
2019-01-05 18 G,3392.022466804541
2019-01-05 19 G,3738.395821967165
2019-01-05 20 G,3643.453655944425
2019-01-05 21 G,3543.119423602159
2019-01-05 22 G,3467.6802004258175
2019-01-05 23 G,3410.4278200540457
2019-01-05 24 G,3245.79745485437
2019-01-06 01 G,2954.741971252772
2019-01-06 02 G,2624.103952843181
2019-01-06 03 G,2420.3973114688806
2019-01-06 04 G,2410.211568222301
2019-01-06 05 G,2495.679110269222
2019-01-06 06 G,2597.974765496523
2019-01-06 07 G,2778.8211783182496
2019-01-06 08 G,3118.172894837626
2019-01-06 09 G,3491.1117661254657
2019-01-06 10 G,3541.8071513615823
2019-01-06 11 G,3339.700577298315
2019-01-06 12 G,3044.1832741261055
2019-01-06 13 G,2888.1234956045173
2019-01-06 14 G,2801.9135183139483
2019-01-06 15 G,2702.5124873440714
2019-01-06 16 G,2711.166762198254
2019-01-06 17 G,2879.899557360761
2019-01-06 18 G,3258.476344581425
2019-01-06 19 G,3624.590707452435
2019-01-06 20 G,3593.964541744832
2019-01-06 21 G,3534.4483301492
2019-01-06 22 G,3450.1947529300624
2019-01-06 23 G,3323.260965884713
2019-01-06 24 G,3123.5727903558536
2019-01-07 01 G,2766.7023036145556
2019-01-07 02 G,2436.867282483382
2019-01-07 03 G,2305.844382773731
2019-01-07 04 G,2365.9708399711353
2019-01-07 05 G,2554.7216483480147
2019-01-07 06 G,2919.618299522018
2019-01-07 07 G,3586.161680171698
2019-01-07 08 G,4262.625137233357
2019-01-07 09 G,4435.9236592253965
2019-01-07 10 G,4153.830656089804
2019-01-07 11 G,3912.1020734526146
2019-01-07 12 G,3602.8192369078592
2019-01-07 13 G,3352.0689861275173
2019-01-07 14 G,3315.9442944764487
2019-01-07 15 G,3161.827235299122
2019-01-07 16 G,3108.340530139768
2019-01-07 17 G,3224.2129506071487
2019-01-07 18 G,3601.407961229114
2019-01-07 19 G,4085.00112057269
2019-01-07 20 G,4109.281045899688
2019-01-07 21 G,4068.026577238911
2019-01-07 22 G,4035.136218478842
2019-01-07 23 G,3832.9419972169585
2019-01-07 24 G,3533.3620994746043
2019-01-08 01 G,3120.3867165339925
2019-01-08 02 G,2740.4358750336373
2019-01-08 03 G,2539.905219182831
2019-01-08 04 G,2566.0119230908053
2019-01-08 05 G,2711.4787396947104
2019-01-08 06 G,2976.6982561642008
2019-01-08 07 G,3549.5880228328847
2019-01-08 08 G,4163.480389570129
2019-01-08 09 G,4276.354913701076
2019-01-08 10 G,3987.7993698417145
2019-01-08 11 G,3717.334200905162
2019-01-08 12 G,3421.371121484373
2019-01-08 13 G,3217.1556699617045
2019-01-08 14 G,3153.7355956325073
2019-01-08 15 G,2994.9996823511647
2019-01-08 16 G,2933.6334315957392
2019-01-08 17 G,3034.933375767312
2019-01-08 18 G,3367.940429833817
2019-01-08 19 G,3871.856554224685
2019-01-08 20 G,3979.175051554815
2019-01-08 21 G,3936.021086133189
2019-01-08 22 G,3916.380882035662
2019-01-08 23 G,3732.2223423361834
2019-01-08 24 G,3445.220472153636
2019-01-09 01 G,3001.0564849587354
2019-01-09 02 G,2605.6032784503445
2019-01-09 03 G,2365.297714811163
2019-01-09 04 G,2361.6958839496124
2019-01-09 05 G,2496.6062652230694
2019-01-09 06 G,2744.7965156710507
2019-01-09 07 G,3318.1559303138
2019-01-09 08 G,3902.243502266821
2019-01-09 09 G,3967.794385020075
2019-01-09 10 G,3707.1460903505085
2019-01-09 11 G,3509.5415259907754
2019-01-09 12 G,3235.9251641410683
2019-01-09 13 G,3037.3647572616746
2019-01-09 14 G,3004.301840039136
2019-01-09 15 G,2903.6829846830187
2019-01-09 16 G,2853.06057041634
2019-01-09 17 G,2975.2744546603794
2019-01-09 18 G,3329.2893561969227
2019-01-09 19 G,3791.5375822387455
2019-01-09 20 G,3905.0527001027936
2019-01-09 21 G,3869.5177456576002
2019-01-09 22 G,3854.5458299822753
2019-01-09 23 G,3700.1675382645676
2019-01-09 24 G,3446.0229904131293
2019-01-10 01 G,3047.1520346926627
2019-01-10 02 G,2660.2848815863226
2019-01-10 03 G,2433.362770523015
2019-01-10 04 G,2441.210495831447
2019-01-10 05 G,2585.9139532714444
2019-01-10 06 G,2843.5957053971997
2019-01-10 07 G,3406.0024863209733
2019-01-10 08 G,3980.951671764978
2019-01-10 09 G,4098.215948996998
2019-01-10 10 G,3850.387203656089
2019-01-10 11 G,3606.384125394152
2019-01-10 12 G,3315.7184214597487
2019-01-10 13 G,3089.518732320058
2019-01-10 14 G,3041.8705525595237
2019-01-10 15 G,2919.5839844691186
2019-01-10 16 G,2887.1830849643147
2019-01-10 17 G,3018.5567885045693
2019-01-10 18 G,3347.2622958685515
2019-01-10 19 G,3828.5966463136765
2019-01-10 20 G,3919.002211039881
2019-01-10 21 G,3878.6497034538147
2019-01-10 22 G,3862.91357214964
2019-01-10 23 G,3710.1927622452904
2019-01-10 24 G,3462.70404233528
2019-01-11 01 G,3094.1546710798193
2019-01-11 02 G,2720.7137625900577
2019-01-11 03 G,2492.8230828398973
2019-01-11 04 G,2509.673931581122
2019-01-11 05 G,2647.8271037561085
2019-01-11 06 G,2906.73945687968
2019-01-11 07 G,3438.4678933575
2019-01-11 08 G,3997.6653444014905
2019-01-11 09 G,4142.942569761189
2019-01-11 10 G,3970.139474543215
2019-01-11 11 G,3722.921211855705
2019-01-11 12 G,3409.903245481199
2019-01-11 13 G,3186.4841219864934
2019-01-11 14 G,3116.331351035079
2019-01-11 15 G,2986.3107960488414
2019-01-11 16 G,2955.7527163550494
2019-01-11 17 G,3074.3844276764294
2019-01-11 18 G,3372.66395016848
2019-01-11 19 G,3771.040087228121
2019-01-11 20 G,3812.275443364239
2019-01-11 21 G,3710.915359471122
2019-01-11 22 G,3657.5502005572876
2019-01-11 23 G,3532.834773368149
2019-01-11 24 G,3332.9674157252985
2019-01-12 01 G,3026.180139884597
2019-01-12 02 G,2682.6584967953895
2019-01-12 03 G,2456.427081118543
2019-01-12 04 G,2453.498686575778
2019-01-12 05 G,2542.7903798229904
2019-01-12 06 G,2677.9246463886802
2019-01-12 07 G,2928.9395235062066
2019-01-12 08 G,3299.2379033827347
2019-01-12 09 G,3625.1121519081194
2019-01-12 10 G,3677.640292820931
2019-01-12 11 G,3503.236990162496
2019-01-12 12 G,3243.9874972012635
2019-01-12 13 G,3071.771196429945
2019-01-12 14 G,2966.816132472885
2019-01-12 15 G,2872.0860175196613
2019-01-12 16 G,2840.997268954369
2019-01-12 17 G,2972.719542065212
2019-01-12 18 G,3281.5255840346326
2019-01-12 19 G,3603.939124389258
2019-01-12 20 G,3497.9870210614827
2019-01-12 21 G,3370.6362846802226
2019-01-12 22 G,3325.989224260424
2019-01-12 23 G,3264.984744521871
2019-01-12 24 G,3116.0126919311087
2019-01-13 01 G,2853.0184368167793
2019-01-13 02 G,2550.616868425857
2019-01-13 03 G,2365.2964725933025
2019-01-13 04 G,2357.453415460214
2019-01-13 05 G,2446.6165535672903
2019-01-13 06 G,2540.6052861517037
2019-01-13 07 G,2724.0931797189387
2019-01-13 08 G,3052.254936940845
2019-01-13 09 G,3430.406478459629
2019-01-13 10 G,3496.8778816642107
2019-01-13 11 G,3294.3069924869314
2019-01-13 12 G,2985.7032436440604
2019-01-13 13 G,2833.1137748049423
2019-01-13 14 G,2747.620917028999
2019-01-13 15 G,2632.340149460924
2019-01-13 16 G,2639.083670126397
2019-01-13 17 G,2810.3923156858864
2019-01-13 18 G,3208.058252674148
2019-01-13 19 G,3594.915008762282
2019-01-13 20 G,3552.2299227981202
2019-01-13 21 G,3465.9001071574867
2019-01-13 22 G,3392.632118377822
2019-01-13 23 G,3290.60955304276
2019-01-13 24 G,3098.2476678865632
2019-01-14 01 G,2743.5623042965753
2019-01-14 02 G,2413.2155057227337
2019-01-14 03 G,2283.5691292760675
2019-01-14 04 G,2343.7651604598896
2019-01-14 05 G,2529.8315950075844
2019-01-14 06 G,2889.871779438755
2019-01-14 07 G,3557.017568159499
2019-01-14 08 G,4244.732756923075
2019-01-14 09 G,4378.300406939954
2019-01-14 10 G,4084.1294210170927
2019-01-14 11 G,3840.559388471056
2019-01-14 12 G,3543.7551242282
2019-01-14 13 G,3317.8141224429514
2019-01-14 14 G,3283.5627244627844
2019-01-14 15 G,3165.3995103186344
2019-01-14 16 G,3123.813537619263
2019-01-14 17 G,3252.604116196132
2019-01-14 18 G,3603.8151028326456
2019-01-14 19 G,4101.527057265288
2019-01-14 20 G,4221.659638999981
2019-01-14 21 G,4187.992365288317
2019-01-14 22 G,4150.179105079664
2019-01-14 23 G,3945.14803013832
2019-01-14 24 G,3631.740300000515
2019-01-15 01 G,3181.3001393484037
2019-01-15 02 G,2773.8012784029047
2019-01-15 03 G,2544.0622185191155
2019-01-15 04 G,2571.514836817208
2019-01-15 05 G,2724.2331784299986
2019-01-15 06 G,3021.1889069818917
2019-01-15 07 G,3643.798289315267
2019-01-15 08 G,4321.838850443786
2019-01-15 09 G,4387.844250515854
2019-01-15 10 G,4082.4698532133734
2019-01-15 11 G,3811.6198477260127
2019-01-15 12 G,3513.4154904043194
2019-01-15 13 G,3312.6424947168152
2019-01-15 14 G,3274.7253101761235
2019-01-15 15 G,3153.47950985903
2019-01-15 16 G,3103.5353967271603
2019-01-15 17 G,3258.4771951659923
2019-01-15 18 G,3632.7754126860223
2019-01-15 19 G,4160.464960488056
2019-01-15 20 G,4295.107221035651
2019-01-15 21 G,4249.892642777781
2019-01-15 22 G,4243.214027733828
2019-01-15 23 G,4055.7569593645267
2019-01-15 24 G,3753.9592269297464
2019-01-16 01 G,3296.672064424085
2019-01-16 02 G,2886.3573963756367
2019-01-16 03 G,2637.566016694549
2019-01-16 04 G,2652.1048353336823
2019-01-16 05 G,2804.4196339653718
2019-01-16 06 G,3087.312340303843
2019-01-16 07 G,3701.8959078790103
2019-01-16 08 G,4357.7237149394
2019-01-16 09 G,4411.19251076437
2019-01-16 10 G,4110.718528751297
2019-01-16 11 G,3832.3073939216624
2019-01-16 12 G,3522.7503287010622
2019-01-16 13 G,3302.0637068647925
2019-01-16 14 G,3230.1174877444328
2019-01-16 15 G,3110.972352703886
2019-01-16 16 G,3084.034928960811
2019-01-16 17 G,3239.4054881996863
2019-01-16 18 G,3596.9744218864685
2019-01-16 19 G,4029.589050880338
2019-01-16 20 G,4119.3758589879
2019-01-16 21 G,4062.6042103585887
2019-01-16 22 G,4041.720202850644
2019-01-16 23 G,3864.0877243284212
2019-01-16 24 G,3572.2010525597116
2019-01-17 01 G,3136.0584938711086
2019-01-17 02 G,2747.1127943155225
2019-01-17 03 G,2534.377298383996
2019-01-17 04 G,2565.510643466277
2019-01-17 05 G,2719.1959234054248
2019-01-17 06 G,2995.7761479100955
2019-01-17 07 G,3604.509051274856
2019-01-17 08 G,4236.683178481882
2019-01-17 09 G,4279.6146771535805
2019-01-17 10 G,3978.6186639049133
2019-01-17 11 G,3712.662627251656
2019-01-17 12 G,3407.4081236908496
2019-01-17 13 G,3194.823976252678
2019-01-17 14 G,3160.1546130182132
2019-01-17 15 G,3037.112057823578
2019-01-17 16 G,3008.749552787027
2019-01-17 17 G,3144.6756597770636
2019-01-17 18 G,3483.2280931095747
2019-01-17 19 G,3971.652698862851
2019-01-17 20 G,4070.588291633903
2019-01-17 21 G,4041.7607662863415
2019-01-17 22 G,4001.9644799918738
2019-01-17 23 G,3835.224850407846
2019-01-17 24 G,3549.1277345604085
2019-01-18 01 G,3137.5435865824857
2019-01-18 02 G,2748.054442368474
2019-01-18 03 G,2540.0495858186705
2019-01-18 04 G,2555.410196272212
2019-01-18 05 G,2710.6988059440405
2019-01-18 06 G,2989.4576634353352
2019-01-18 07 G,3566.746048011439
2019-01-18 08 G,4189.589583876341
2019-01-18 09 G,4265.853851625263
2019-01-18 10 G,4000.951008897833
2019-01-18 11 G,3740.1736696448907
2019-01-18 12 G,3445.99575068067
2019-01-18 13 G,3224.6795749166427
2019-01-18 14 G,3168.366990305551
2019-01-18 15 G,3034.0500776183367
2019-01-18 16 G,2988.4873075781306
2019-01-18 17 G,3109.0125976639156
2019-01-18 18 G,3413.6418598478735
2019-01-18 19 G,3868.6332318247046
2019-01-18 20 G,3982.847260325127
2019-01-18 21 G,3906.0612281243884
2019-01-18 22 G,3831.1980545756246
2019-01-18 23 G,3699.327233644945
2019-01-18 24 G,3472.1593937277985
2019-01-19 01 G,3125.462881747301
2019-01-19 02 G,2740.1935732336738
2019-01-19 03 G,2487.41508730911
2019-01-19 04 G,2471.886693320632
2019-01-19 05 G,2570.7805857755
2019-01-19 06 G,2712.7084521157685
2019-01-19 07 G,2972.3870627112474
2019-01-19 08 G,3379.4192743569956
2019-01-19 09 G,3664.6771055323507
2019-01-19 10 G,3682.3837417042237
2019-01-19 11 G,3483.6169856321912
2019-01-19 12 G,3221.278422497929
2019-01-19 13 G,3007.3712517583854
2019-01-19 14 G,2893.0989627477516
2019-01-19 15 G,2784.0856759707654
2019-01-19 16 G,2747.2815582867115
2019-01-19 17 G,2854.144493759193
2019-01-19 18 G,3165.876204997965
2019-01-19 19 G,3558.8291160683984
2019-01-19 20 G,3511.574303349067
2019-01-19 21 G,3388.967455588822
2019-01-19 22 G,3337.2488896356367
2019-01-19 23 G,3270.233043663789
2019-01-19 24 G,3104.4361128407045
2019-01-20 01 G,2828.87257383753
2019-01-20 02 G,2508.5630684380944
2019-01-20 03 G,2310.5687397360543
2019-01-20 04 G,2300.049277905794
2019-01-20 05 G,2377.0630075583895
2019-01-20 06 G,2460.5386046357817
2019-01-20 07 G,2630.869053872124
2019-01-20 08 G,2975.8011489031983
2019-01-20 09 G,3364.350750934681
2019-01-20 10 G,3448.565112788763
2019-01-20 11 G,3277.905957272812
2019-01-20 12 G,2998.708117251416
2019-01-20 13 G,2830.7121678091207
2019-01-20 14 G,2744.5213225873576
2019-01-20 15 G,2637.835535751948
2019-01-20 16 G,2625.150281988329
2019-01-20 17 G,2781.061902853031
2019-01-20 18 G,3097.6536282571246
2019-01-20 19 G,3446.2594086926993
2019-01-20 20 G,3409.111841323791
2019-01-20 21 G,3353.301138468094
2019-01-20 22 G,3282.5790994029303
2019-01-20 23 G,3139.107502788029
2019-01-20 24 G,2942.599928535724
2019-01-21 01 G,2587.4442222745934
2019-01-21 02 G,2246.697147029493
2019-01-21 03 G,2121.555801714957
2019-01-21 04 G,2169.6949719907016
2019-01-21 05 G,2359.634148058493
2019-01-21 06 G,2724.8953295448623
2019-01-21 07 G,3412.4895474773475
2019-01-21 08 G,4102.196497444853
2019-01-21 09 G,4186.890936844997
2019-01-21 10 G,3905.005918694594
2019-01-21 11 G,3690.8084882134954
2019-01-21 12 G,3415.421621237354
2019-01-21 13 G,3219.0259094285757
2019-01-21 14 G,3189.9858168005885
2019-01-21 15 G,3075.723945461227
2019-01-21 16 G,3038.0410790113838
2019-01-21 17 G,3161.4338545682003
2019-01-21 18 G,3499.818755962524
2019-01-21 19 G,3949.4955374982897
2019-01-21 20 G,4070.646349823617
2019-01-21 21 G,4041.179639919766
2019-01-21 22 G,4005.557969426994
2019-01-21 23 G,3790.201155894866
2019-01-21 24 G,3492.049579654615
2019-01-22 01 G,3051.808205249803
2019-01-22 02 G,2661.0536276154558
2019-01-22 03 G,2436.5760105027525
2019-01-22 04 G,2462.8009910179326
2019-01-22 05 G,2615.027960692455
2019-01-22 06 G,2906.565494027788
2019-01-22 07 G,3548.735006569171
2019-01-22 08 G,4179.275579227616
2019-01-22 09 G,4259.671711999638
2019-01-22 10 G,3994.621252094684
2019-01-22 11 G,3750.9969098689157
2019-01-22 12 G,3460.9938667294077
2019-01-22 13 G,3270.578532812654
2019-01-22 14 G,3218.5572089510997
2019-01-22 15 G,3089.6494941728674
2019-01-22 16 G,3040.2348156352527
2019-01-22 17 G,3178.711322328465
2019-01-22 18 G,3542.7728366244796
2019-01-22 19 G,4048.6561566567707
2019-01-22 20 G,4206.589369547322
2019-01-22 21 G,4170.912221120614
2019-01-22 22 G,4143.138619073918
2019-01-22 23 G,3934.478258457512
2019-01-22 24 G,3623.2735994824598
2019-01-23 01 G,3158.451681096045
2019-01-23 02 G,2753.392470655486
2019-01-23 03 G,2529.1367570785733
2019-01-23 04 G,2527.8670011245035
2019-01-23 05 G,2678.819733047084
2019-01-23 06 G,2971.9935909474384
2019-01-23 07 G,3622.6456906290186
2019-01-23 08 G,4225.528585161672
2019-01-23 09 G,4275.7606058449255
2019-01-23 10 G,3941.8825813246112
2019-01-23 11 G,3725.061512078321
2019-01-23 12 G,3432.025626838834
2019-01-23 13 G,3215.9682533037085
2019-01-23 14 G,3184.4867661782464
2019-01-23 15 G,3082.6375863366593
2019-01-23 16 G,3030.111892778381
2019-01-23 17 G,3167.485752866101
2019-01-23 18 G,3531.565799270011
2019-01-23 19 G,4019.4226548546476
2019-01-23 20 G,4156.089433525312
2019-01-23 21 G,4116.306128990741
2019-01-23 22 G,4103.7172596055825
2019-01-23 23 G,3940.82190133022
2019-01-23 24 G,3683.369432811012
2019-01-24 01 G,3268.1046897077217
2019-01-24 02 G,2860.6530839598045
2019-01-24 03 G,2614.8101343290427
2019-01-24 04 G,2620.626517097962
2019-01-24 05 G,2770.9453231443104
2019-01-24 06 G,3035.9891806419664
2019-01-24 07 G,3626.6078993244396
2019-01-24 08 G,4234.678889638921
2019-01-24 09 G,4339.537668763647
2019-01-24 10 G,4094.4586253640664
2019-01-24 11 G,3853.5581462458035
2019-01-24 12 G,3547.897947753407
2019-01-24 13 G,3301.0555266480005
2019-01-24 14 G,3242.029937378114
2019-01-24 15 G,3107.61133101592
2019-01-24 16 G,3070.5861222576295
2019-01-24 17 G,3223.0324942576017
2019-01-24 18 G,3575.8132633412906
2019-01-24 19 G,4078.8367930257673
2019-01-24 20 G,4201.907477825202
2019-01-24 21 G,4130.802962952819
2019-01-24 22 G,4101.410526232308
2019-01-24 23 G,3944.821881059178
2019-01-24 24 G,3673.939401485387
2019-01-25 01 G,3279.4971828500675
2019-01-25 02 G,2890.1452702331835
2019-01-25 03 G,2644.7142808564695
2019-01-25 04 G,2658.432473196888
2019-01-25 05 G,2801.7712350444094
2019-01-25 06 G,3077.7399060087964
2019-01-25 07 G,3649.0319232171655
2019-01-25 08 G,4247.040760437241
2019-01-25 09 G,4361.169275926765
2019-01-25 10 G,4155.628881247467
2019-01-25 11 G,3897.607260356787
2019-01-25 12 G,3568.604159966222
2019-01-25 13 G,3333.448131352659
2019-01-25 14 G,3275.0084620995785
2019-01-25 15 G,3140.902114683157
2019-01-25 16 G,3101.1150892997293
2019-01-25 17 G,3222.247827813897
2019-01-25 18 G,3527.0605394345534
2019-01-25 19 G,3966.3277981817487
2019-01-25 20 G,4055.3157844918446
2019-01-25 21 G,3975.2204703139355
2019-01-25 22 G,3907.4858727128735
2019-01-25 23 G,3775.263924063148
2019-01-25 24 G,3550.91140673636
2019-01-26 01 G,3198.5048753974065
2019-01-26 02 G,2815.620047571384
2019-01-26 03 G,2562.4389784475225
2019-01-26 04 G,2547.8987649648916
2019-01-26 05 G,2646.0035103722894
2019-01-26 06 G,2794.0358844655184
2019-01-26 07 G,3061.979806949982
2019-01-26 08 G,3446.0871554528603
2019-01-26 09 G,3733.2756569847757
2019-01-26 10 G,3758.682749836465
2019-01-26 11 G,3558.689149194639
2019-01-26 12 G,3268.6641982192496
2019-01-26 13 G,2954.953705706289
2019-01-26 14 G,2855.1598801401906
2019-01-26 15 G,2742.5838822745254
2019-01-26 16 G,2697.3763545130564
2019-01-26 17 G,2820.196499242338
2019-01-26 18 G,3124.2728399974285
2019-01-26 19 G,3515.130779177828
2019-01-26 20 G,3490.7022044835885
2019-01-26 21 G,3380.3738309223113
2019-01-26 22 G,3325.9305549182163
2019-01-26 23 G,3267.7165793276913
2019-01-26 24 G,3115.2785641427517
2019-01-27 01 G,2841.1700659530825
2019-01-27 02 G,2538.4343709366453
2019-01-27 03 G,2347.220536721491
2019-01-27 04 G,2345.8086153382837
2019-01-27 05 G,2443.8129422510965
2019-01-27 06 G,2534.703137694686
2019-01-27 07 G,2701.851663285088
2019-01-27 08 G,3048.227252788319
2019-01-27 09 G,3435.2149611961468
2019-01-27 10 G,3511.900659136382
2019-01-27 11 G,3326.852803767735
2019-01-27 12 G,3036.105241528139
2019-01-27 13 G,2879.0256149932993
2019-01-27 14 G,2791.0516866696225
2019-01-27 15 G,2687.330766986422
2019-01-27 16 G,2690.6793741843385
2019-01-27 17 G,2856.3200643156715
2019-01-27 18 G,3222.8263492125484
2019-01-27 19 G,3640.9156615956963
2019-01-27 20 G,3652.577805631565
2019-01-27 21 G,3586.095544894947
2019-01-27 22 G,3494.009364848943
2019-01-27 23 G,3347.5932497376116
2019-01-27 24 G,3140.247413028177
2019-01-28 01 G,2783.503221309142
2019-01-28 02 G,2450.6669382852106
2019-01-28 03 G,2321.8844183935907
2019-01-28 04 G,2386.637391589081
2019-01-28 05 G,2582.30011388311
2019-01-28 06 G,2955.668540781939
2019-01-28 07 G,3652.602285805702
2019-01-28 08 G,4357.632240715402
2019-01-28 09 G,4454.823221203569
2019-01-28 10 G,4134.926055795859
2019-01-28 11 G,3864.3733430126076
2019-01-28 12 G,3557.6550957857203
2019-01-28 13 G,3337.8257770706555
2019-01-28 14 G,3293.1137504360017
2019-01-28 15 G,3156.124736899929
2019-01-28 16 G,3116.8708190743537
2019-01-28 17 G,3234.5036333161233
2019-01-28 18 G,3574.6662067717807
2019-01-28 19 G,4092.1862315630988
2019-01-28 20 G,4223.663931566538
2019-01-28 21 G,4184.486553462634
2019-01-28 22 G,4146.274857008262
2019-01-28 23 G,3943.9358551769265
2019-01-28 24 G,3634.050885158439
2019-01-29 01 G,3189.7098960253315
2019-01-29 02 G,2780.4452848915757
2019-01-29 03 G,2554.794687699005
2019-01-29 04 G,2586.667851165662
2019-01-29 05 G,2735.5884296767663
2019-01-29 06 G,3034.0914215474822
2019-01-29 07 G,3625.0308057623247
2019-01-29 08 G,4302.575375835391
2019-01-29 09 G,4407.269589097566
2019-01-29 10 G,4129.7324044514235
2019-01-29 11 G,3842.0526137039183
2019-01-29 12 G,3542.8518399676313
2019-01-29 13 G,3333.08741788964
2019-01-29 14 G,3302.0334664026623
2019-01-29 15 G,3169.068624357778
2019-01-29 16 G,3110.8380788257437
2019-01-29 17 G,3252.995206249603
2019-01-29 18 G,3604.495314355939
2019-01-29 19 G,4128.408319000174
2019-01-29 20 G,4276.060784313225
2019-01-29 21 G,4227.799326627033
2019-01-29 22 G,4217.5114010435245
2019-01-29 23 G,4021.4980025042805
2019-01-29 24 G,3717.2190503165166
2019-01-30 01 G,3263.321022782645
2019-01-30 02 G,2844.9486549505623
2019-01-30 03 G,2593.0958553380083
2019-01-30 04 G,2601.173244264996
2019-01-30 05 G,2750.4515308193704
2019-01-30 06 G,3026.399013062132
2019-01-30 07 G,3611.75445964151
2019-01-30 08 G,4273.455476143647
2019-01-30 09 G,4300.403611040272
2019-01-30 10 G,3990.056557947205
2019-01-30 11 G,3729.1844669523994
2019-01-30 12 G,3431.252523330285
2019-01-30 13 G,3217.1973956033207
2019-01-30 14 G,3168.044650874885
2019-01-30 15 G,3051.0432823261553
2019-01-30 16 G,3013.862890550664
2019-01-30 17 G,3147.5247253196826
2019-01-30 18 G,3512.238842998954
2019-01-30 19 G,4004.7530164773384
2019-01-30 20 G,4141.215494394124
2019-01-30 21 G,4087.842136898611
2019-01-30 22 G,4061.2845414523395
2019-01-30 23 G,3888.8970511302796
2019-01-30 24 G,3599.442667488754
2019-01-31 01 G,3174.1890712306563
2019-01-31 02 G,2775.9883481094403
2019-01-31 03 G,2537.2024857763954
2019-01-31 04 G,2554.5973018829495
2019-01-31 05 G,2703.58189966833
2019-01-31 06 G,2970.943549904244
2019-01-31 07 G,3576.656853253899
2019-01-31 08 G,4190.035316120542
2019-01-31 09 G,4256.462038106076
2019-01-31 10 G,3993.9474389353854
2019-01-31 11 G,3739.119857820763
2019-01-31 12 G,3444.975160280658
2019-01-31 13 G,3219.248432754941
2019-01-31 14 G,3172.115927579885
2019-01-31 15 G,3043.0902249781716
2019-01-31 16 G,3010.1197436162565
2019-01-31 17 G,3143.5395929213064
2019-01-31 18 G,3470.794809139168
2019-01-31 19 G,3966.8226816262277
2019-01-31 20 G,4086.4378768328284
2019-01-31 21 G,4029.6045742353367
2019-01-31 22 G,3991.0052282859865
2019-01-31 23 G,3830.9820408866453
2019-01-31 24 G,3545.2818633458737
2019-02-01 01 G,3134.641288256101
2019-02-01 02 G,2742.9164813245125
2019-02-01 03 G,2512.845757124447
2019-02-01 04 G,2525.0159984545808
2019-02-01 05 G,2669.2283663104467
2019-02-01 06 G,2950.761334930836
2019-02-01 07 G,3519.878755154849
2019-02-01 08 G,4122.795900350093
2019-02-01 09 G,4185.135759298702
2019-02-01 10 G,3939.9677610142908
2019-02-01 11 G,3695.7355470375264
2019-02-01 12 G,3394.6386600943897
2019-02-01 13 G,3172.8471492314607
2019-02-01 14 G,3127.659847517673
2019-02-01 15 G,3021.3162026667837
2019-02-01 16 G,3018.503369663449
2019-02-01 17 G,3124.934758848922
2019-02-01 18 G,3391.3471884507335
2019-02-01 19 G,3847.0042865336823
2019-02-01 20 G,3976.711236784953
2019-02-01 21 G,3918.54889083249
2019-02-01 22 G,3864.9104615886013
2019-02-01 23 G,3739.276537821285
2019-02-01 24 G,3497.517962003024
2019-02-02 01 G,3152.5267942896176
2019-02-02 02 G,2776.58881999179
2019-02-02 03 G,2513.93616258758
2019-02-02 04 G,2498.168985047672
2019-02-02 05 G,2598.259778856632
2019-02-02 06 G,2754.110418782614
2019-02-02 07 G,3019.9027958759475
2019-02-02 08 G,3410.909247639587
2019-02-02 09 G,3693.8970374452933
2019-02-02 10 G,3722.6862894019973
2019-02-02 11 G,3525.9894629256537
2019-02-02 12 G,3285.078141064539
2019-02-02 13 G,3141.9737809992002
2019-02-02 14 G,3028.9037796610455
2019-02-02 15 G,2915.465755172447
2019-02-02 16 G,2876.3223345818706
2019-02-02 17 G,2975.1978237574103
2019-02-02 18 G,3288.17440490263
2019-02-02 19 G,3666.1768241928803
